area_id,id,demographic_id,age,education,gender,ethnicity,family_ratio,income,household_id,relationship
d43,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d43,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d41,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d41,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d50,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d52,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d54,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d55,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d46,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d46,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d59,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d67,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d67,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d67,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d67,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d61,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d61,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d51,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d51,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d36,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d77,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d80,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d66,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d87,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d82,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d85,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d97,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d29,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d88,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d100,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d106,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d106,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d109,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d110,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d81,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d111,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d118,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d122,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d117,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d120,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d120,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d123,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d83,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d99,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d125,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d38,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d133,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d128,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d128,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d134,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d155,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d150,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d150,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d131,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d159,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d163,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d126,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d147,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d147,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d166,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d173,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d139,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d139,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d187,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d191,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d140,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d140,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d183,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d183,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d156,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d209,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d198,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d198,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d198,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d210,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d170,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d215,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d137,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d137,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d202,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d204,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d214,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d207,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d207,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d207,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d184,d102_512,farmer_agricultural,67,2,0,0,0.75,60046,d102_hh228,head
d4,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d4,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d5,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d5,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d5,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d5,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d1,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d1,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d11,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d11,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d23,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d23,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d18,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d18,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d24,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d24,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d19,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d19,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d48,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d48,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d44,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d44,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d43,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d43,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d43,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d43,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d41,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d41,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d50,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d50,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d54,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d54,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d53,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d53,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d56,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d56,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d62,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d62,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d65,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d65,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d65,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d65,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d73,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d73,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d72,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d72,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d72,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d72,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d77,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d77,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d77,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d77,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d80,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d80,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d78,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d78,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d78,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d78,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d75,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d75,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d82,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d82,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d96,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d96,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d29,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d29,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d91,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d91,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d104,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d104,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d100,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d100,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d106,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d106,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d106,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d106,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d113,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d113,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d102,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d102,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d109,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d109,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d114,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d114,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d119,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d119,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d118,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d118,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d118,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d118,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d120,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d120,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d120,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d120,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d83,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d83,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d99,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d99,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d129,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d129,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d129,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d129,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d143,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d143,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d135,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d135,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d141,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d141,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d155,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d155,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d155,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d155,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d155,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d155,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d158,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d158,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d158,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d158,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d162,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d162,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d160,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d160,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d163,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d163,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d126,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d126,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d177,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d177,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d173,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d173,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d139,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d139,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d187,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d187,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d187,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d187,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d175,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d175,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d190,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d190,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d140,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d140,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d195,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d195,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d179,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d179,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d183,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d183,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d193,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d193,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d186,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d186,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d186,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d186,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d186,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d186,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d210,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d210,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d164,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d164,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d164,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d164,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d168,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d168,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d168,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d168,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d171,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d171,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d170,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d170,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d137,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d137,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d137,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d137,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d204,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d204,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d214,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d214,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d207,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d207,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d184,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d184,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d184,d102_421,rural_worker,57,1,0,0,0.7,32389,d102_hh284,head
d184,d102_179,retired,77,0,0,0,0.3,11669,d102_hh284,partner
d3,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d3,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d9,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d9,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d8,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d8,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d8,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d8,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d8,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d8,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d14,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d14,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d14,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d14,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d6,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d6,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d10,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d10,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d10,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d10,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d27,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d27,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d27,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d27,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d47,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d47,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d25,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d25,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d25,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d25,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d49,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d49,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d49,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d49,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d60,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d60,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d60,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d60,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d64,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d64,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d71,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d71,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d71,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d71,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d68,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d68,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d68,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d68,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d68,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d68,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d84,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d84,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d70,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d70,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d70,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d70,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d70,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d70,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d76,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d76,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d86,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d86,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d37,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d37,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d94,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d94,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d89,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d89,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d89,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d89,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d103,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d103,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d103,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d103,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d115,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d115,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d115,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d115,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d115,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d115,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d107,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d107,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d107,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d107,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d105,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d105,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d105,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d105,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d116,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d116,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d116,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d116,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
d121,d103_500,affluent_professional,42,6,1,0,0.6,55308,d103_hh192,head
d121,d103_205,middle_class,49,6,1,0,0.7,47222,d103_hh192,partner
