area_id,id,demographic_id,age,education,gender,ethnicity,family_ratio,income,household_id,relationship
d203,d108_65,middle_class,22,4,1,0,0.7,42128,d108_hh230,partner
d203,d108_14c0,na,15,na,0,0,0.0,0,d108_hh230,child
d203,d108_14,middle_class,36,3,0,0,0.7,44313,d108_hh230,head
d203,d108_65,middle_class,22,4,1,0,0.7,42128,d108_hh230,partner
d203,d108_14c0,na,15,na,0,0,0.0,0,d108_hh230,child
d3,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d3,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d3,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d3,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d8,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d8,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d8,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d8,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d8,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d8,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d14,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d14,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d14,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d14,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d14,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d14,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d14,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d14,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d14,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d14,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d14,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d14,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d28,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d28,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d28,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d28,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d28,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d28,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d22,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d22,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d25,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d25,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d25,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d25,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d25,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d25,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d25,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d25,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d25,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d25,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d25,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d25,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d49,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d49,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d64,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d64,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d68,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d68,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d70,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d70,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d70,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d70,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d70,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d70,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d70,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d70,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d70,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d70,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d70,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d70,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d76,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d76,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d76,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d76,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d76,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d76,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d76,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d76,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d86,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d86,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d86,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d86,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d86,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d86,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d86,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d86,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d79,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d79,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d94,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d94,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d94,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d94,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d94,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d94,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d94,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d94,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d94,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d94,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d89,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d89,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d89,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d89,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d89,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d89,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d103,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d103,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d108,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d108,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d108,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d108,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d108,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d108,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d108,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d108,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d108,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d108,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d115,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d115,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d115,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d115,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d115,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d115,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d115,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d115,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d115,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d115,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d115,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d115,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d121,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d121,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d148,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d148,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d148,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d148,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d148,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d148,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d148,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d148,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d153,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d153,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d142,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d142,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d142,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d142,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d142,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d142,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d142,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d142,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d176,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d176,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d176,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d176,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d181,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d181,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d181,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d181,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d181,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d181,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d181,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d181,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d188,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d188,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d188,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d188,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d188,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d188,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d188,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d188,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d167,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d167,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d167,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d167,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d167,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d167,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d167,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d167,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d167,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d167,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d194,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d194,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d194,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d194,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d211,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d211,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d211,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d211,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d211,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d211,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d145,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d145,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d145,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d145,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d145,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d145,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d145,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d145,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d206,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d206,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d206,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d206,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d203,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d203,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d201,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d201,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d201,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d201,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d201,d108_199,young_professional,25,4,1,0,0.2,40566,d108_hh241,head
d201,d108_419,middle_class,37,5,1,0,0.7,30865,d108_hh241,partner
d7,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d13,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d16,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d23,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d17,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d21,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d26,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d42,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d44,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d52,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d53,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d55,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d56,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d46,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d59,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d67,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d65,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d40,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d69,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d69,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d69,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d80,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d78,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d78,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d87,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d82,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d96,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d29,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d88,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d100,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d106,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d106,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d93,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d119,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d123,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d83,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d83,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d125,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d133,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d143,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d143,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d141,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d134,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d150,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d131,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d154,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d165,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d160,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d161,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d163,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d163,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d163,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d126,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d147,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d166,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d132,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d132,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d182,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d173,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d187,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d191,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d197,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d197,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d193,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d156,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d156,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d164,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d171,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d137,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d202,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d214,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d207,d109_80,farmer_agricultural,68,1,0,0,0.75,49054,d109_hh168,head
d2,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d2,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d2,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d2,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d1,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d1,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d1,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d1,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d15,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d15,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d15,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d15,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d17,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d17,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d21,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d21,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d18,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d18,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d24,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d24,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d26,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d26,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d34,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d34,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d34,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d34,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d34,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d34,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d48,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d48,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d48,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d48,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d32,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d32,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d44,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d44,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d30,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d30,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d43,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d43,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d52,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d52,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d54,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d54,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d53,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d53,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d55,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d55,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d57,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d57,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d46,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d46,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d46,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d46,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d46,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d46,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d59,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d59,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d51,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d51,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d51,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d51,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d73,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d73,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d72,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d72,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d72,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d72,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d69,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d69,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d77,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d77,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d75,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d75,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d87,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
d87,d109_251,working_class,45,1,1,0,0.65,25186,d109_hh209,partner
d87,d109_234,retired,79,0,1,0,0.3,27723,d109_hh209,head
